order_id,customer_id,order_date,amount,refund_amount,status,product,payment_method
1213,394,2023-06-21,0.0,0.0,completed,Free Plan,paypal
1214,175,2023-03-17,9.99,0.0,completed,Basic Plan,credit_card
1215,137,2023-10-24,29.99,0.0,completed,Premium Plan,paypal
1216,185,2023-12-30,29.99,0.0,completed,Premium Plan,credit_card
1217,386,2024-12-26,0.0,0.0,completed,Free Plan,credit_card
1218,71,2024-08-06,9.99,0.0,completed,Basic Plan,paypal
1219,460,2024-02-03,9.99,9.99,refunded,Basic Plan,bank_transfer
1220,407,2024-04-24,9.99,9.99,refunded,Basic Plan,paypal
1221,75,2022-03-17,9.99,0.0,completed,Basic Plan,bank_transfer
1222,484,2023-04-15,29.99,0.0,completed,Premium Plan,paypal
1223,206,2023-01-10,29.99,0.0,completed,Premium Plan,paypal
1224,389,2024-10-27,9.99,0.0,completed,Basic Plan,bank_transfer
1225,78,2024-10-03,29.99,0.0,completed,Premium Plan,bank_transfer
1226,366,2024-12-31,9.99,0.0,cancelled,Basic Plan,paypal
1227,215,2024-03-30,0.0,0.0,cancelled,Free Plan,bank_transfer
1228,284,2024-10-20,0.0,0.0,completed,Free Plan,paypal
1229,466,2024-02-03,29.99,0.0,completed,Premium Plan,paypal
1230,461,2023-10-03,29.99,0.0,completed,Premium Plan,credit_card
1231,359,2024-05-14,0.0,0.0,completed,Free Plan,credit_card
1232,455,2024-05-09,0.0,0.0,completed,Free Plan,bank_transfer
1233,334,2024-06-19,9.99,0.0,completed,Basic Plan,bank_transfer
1234,208,2024-10-18,9.99,0.0,completed,Basic Plan,paypal
1235,44,2022-05-08,29.99,0.0,completed,Premium Plan,paypal
1236,372,2023-12-11,9.99,0.0,completed,Basic Plan,bank_transfer
1237,146,2024-07-01,9.99,0.0,completed,Basic Plan,bank_transfer
1238,160,2024-09-27,29.99,0.0,completed,Premium Plan,bank_transfer
1239,82,2023-09-21,9.99,0.0,completed,Basic Plan,bank_transfer
1240,304,2024-04-23,9.99,0.0,completed,Basic Plan,paypal
1241,372,2024-10-09,9.99,9.99,refunded,Basic Plan,credit_card
1242,375,2023-09-15,0.0,0.0,cancelled,Free Plan,paypal
1243,322,2024-07-27,9.99,0.0,completed,Basic Plan,credit_card
1244,388,2023-10-26,29.99,0.0,completed,Premium Plan,bank_transfer
1245,378,2023-12-07,29.99,0.0,completed,Premium Plan,credit_card
1246,413,2024-11-18,9.99,9.99,refunded,Basic Plan,bank_transfer
1247,366,2024-12-29,9.99,0.0,completed,Basic Plan,bank_transfer
1248,120,2024-11-01,9.99,0.0,completed,Basic Plan,bank_transfer
1249,402,2024-09-23,29.99,0.0,completed,Premium Plan,bank_transfer
1250,194,2024-09-22,0.0,0.0,completed,Free Plan,credit_card
1251,168,2024-03-29,29.99,0.0,completed,Premium Plan,paypal
1252,233,2024-08-04,9.99,0.0,completed,Basic Plan,paypal
1253,425,2024-07-03,29.99,0.0,completed,Premium Plan,credit_card
1254,218,2023-05-31,9.99,0.0,completed,Basic Plan,paypal
1255,40,2024-08-03,9.99,0.0,completed,Basic Plan,paypal
1256,302,2024-08-25,29.99,0.0,completed,Premium Plan,paypal
1257,447,2023-08-16,9.99,0.0,completed,Basic Plan,bank_transfer
1258,217,2023-12-06,9.99,0.0,completed,Basic Plan,paypal
1259,375,2024-09-14,0.0,0.0,cancelled,Free Plan,credit_card
1260,259,2024-09-22,0.0,0.0,completed,Free Plan,paypal
1261,67,2024-11-19,9.99,0.0,completed,Basic Plan,bank_transfer
1262,61,2024-12-04,9.99,0.0,completed,Basic Plan,credit_card
1263,383,2024-07-08,0.0,0.0,refunded,Free Plan,paypal
1264,472,2023-04-21,0.0,0.0,completed,Free Plan,paypal
1265,57,2023-11-08,9.99,0.0,completed,Basic Plan,paypal
1266,21,2023-11-28,9.99,0.0,completed,Basic Plan,paypal
1267,157,2023-06-18,0.0,0.0,completed,Free Plan,paypal
1268,15,2024-07-29,9.99,0.0,completed,Basic Plan,bank_transfer
1269,216,2022-05-04,0.0,0.0,refunded,Free Plan,paypal
1270,456,2024-03-23,9.99,0.0,completed,Basic Plan,bank_transfer
1271,251,2023-02-14,9.99,0.0,completed,Basic Plan,paypal
1272,35,2024-11-21,0.0,0.0,completed,Free Plan,paypal
1273,294,2024-03-22,29.99,0.0,completed,Premium Plan,paypal
1274,401,2024-11-14,29.99,0.0,completed,Premium Plan,bank_transfer
1275,427,2024-11-10,0.0,0.0,completed,Free Plan,credit_card
1276,259,2024-11-26,0.0,0.0,completed,Free Plan,paypal
1277,342,2024-08-14,9.99,0.0,completed,Basic Plan,bank_transfer
1278,167,2023-11-09,0.0,0.0,completed,Free Plan,bank_transfer
1279,320,2024-09-20,9.99,0.0,completed,Basic Plan,paypal
1280,174,2024-07-01,9.99,0.0,completed,Basic Plan,bank_transfer
1281,456,2024-06-12,9.99,0.0,completed,Basic Plan,bank_transfer
1282,46,2024-04-20,0.0,0.0,completed,Free Plan,bank_transfer
1283,323,2024-12-06,9.99,0.0,completed,Basic Plan,bank_transfer
1284,64,2022-07-05,29.99,0.0,completed,Premium Plan,bank_transfer
1285,278,2024-06-18,0.0,0.0,completed,Free Plan,bank_transfer
1286,268,2023-01-12,0.0,0.0,completed,Free Plan,bank_transfer
1287,460,2022-11-10,9.99,0.0,completed,Basic Plan,bank_transfer
1288,93,2022-09-21,29.99,0.0,completed,Premium Plan,credit_card
1289,126,2024-12-25,0.0,0.0,cancelled,Free Plan,bank_transfer
1290,228,2024-07-21,29.99,0.0,cancelled,Premium Plan,bank_transfer
1291,165,2023-09-25,9.99,0.0,completed,Basic Plan,paypal
1292,442,2022-06-24,29.99,0.0,completed,Premium Plan,credit_card
1293,213,2022-04-25,0.0,0.0,cancelled,Free Plan,paypal
1294,196,2023-09-26,29.99,0.0,completed,Premium Plan,credit_card
1295,278,2023-11-22,0.0,0.0,completed,Free Plan,credit_card
1296,131,2022-07-22,9.99,0.0,completed,Basic Plan,paypal
1297,348,2023-05-25,9.99,0.0,completed,Basic Plan,paypal
1298,93,2022-09-29,29.99,0.0,completed,Premium Plan,paypal
1299,200,2023-01-20,0.0,0.0,completed,Free Plan,paypal
1300,458,2023-06-21,9.99,0.0,completed,Basic Plan,credit_card
1301,27,2024-10-16,0.0,0.0,completed,Free Plan,bank_transfer
1302,301,2023-01-27,29.99,0.0,completed,Premium Plan,bank_transfer
1303,198,2023-08-20,0.0,0.0,completed,Free Plan,paypal
1304,238,2024-09-01,9.99,0.0,completed,Basic Plan,paypal
1305,15,2023-07-02,9.99,0.0,completed,Basic Plan,credit_card
1306,138,2024-10-27,0.0,0.0,refunded,Free Plan,bank_transfer
1307,52,2024-04-03,9.99,0.0,completed,Basic Plan,bank_transfer
1308,403,2024-10-23,29.99,0.0,completed,Premium Plan,paypal
1309,229,2023-09-29,29.99,0.0,cancelled,Premium Plan,bank_transfer
1310,105,2023-04-30,9.99,0.0,completed,Basic Plan,credit_card
1311,401,2024-10-11,29.99,0.0,completed,Premium Plan,paypal
1312,493,2024-11-23,0.0,0.0,completed,Free Plan,paypal
1313,493,2024-09-01,0.0,0.0,completed,Free Plan,credit_card
1314,1,2023-09-17,0.0,0.0,refunded,Free Plan,paypal
1315,140,2024-06-29,0.0,0.0,completed,Free Plan,bank_transfer
1316,195,2024-12-25,0.0,0.0,cancelled,Free Plan,credit_card
1317,300,2024-11-15,29.99,0.0,completed,Premium Plan,credit_card
1318,83,2024-12-02,0.0,0.0,completed,Free Plan,credit_card
1319,154,2022-08-10,29.99,0.0,completed,Premium Plan,credit_card
1320,426,2024-05-16,29.99,0.0,completed,Premium Plan,paypal
1321,450,2023-07-23,9.99,0.0,completed,Basic Plan,bank_transfer
1322,491,2023-10-30,0.0,0.0,cancelled,Free Plan,paypal
1323,326,2024-02-11,0.0,0.0,refunded,Free Plan,bank_transfer
1324,232,2024-10-11,29.99,0.0,completed,Premium Plan,paypal
1325,175,2022-12-29,9.99,0.0,completed,Basic Plan,bank_transfer
1326,169,2023-12-08,0.0,0.0,cancelled,Free Plan,credit_card
1327,331,2024-02-20,0.0,0.0,completed,Free Plan,credit_card
1328,462,2024-10-04,9.99,0.0,completed,Basic Plan,paypal
1329,285,2024-12-01,0.0,0.0,completed,Free Plan,paypal
1330,391,2023-06-22,9.99,0.0,completed,Basic Plan,bank_transfer
1331,334,2023-12-15,9.99,0.0,completed,Basic Plan,bank_transfer
1332,228,2024-12-19,29.99,0.0,completed,Premium Plan,paypal
1333,424,2024-07-30,29.99,0.0,completed,Premium Plan,bank_transfer
1334,5,2024-02-07,29.99,0.0,completed,Premium Plan,credit_card
1335,228,2024-07-02,29.99,0.0,completed,Premium Plan,credit_card
1336,389,2024-11-27,9.99,0.0,completed,Basic Plan,bank_transfer
1337,184,2023-11-17,29.99,0.0,completed,Premium Plan,bank_transfer
1338,321,2024-08-28,0.0,0.0,cancelled,Free Plan,credit_card
1339,120,2024-11-20,9.99,9.99,refunded,Basic Plan,credit_card
1340,144,2023-09-26,9.99,0.0,cancelled,Basic Plan,bank_transfer
1341,311,2023-06-08,9.99,0.0,completed,Basic Plan,bank_transfer
1342,203,2024-05-17,0.0,0.0,cancelled,Free Plan,bank_transfer
1343,257,2024-01-01,9.99,0.0,completed,Basic Plan,credit_card
1344,338,2024-10-05,0.0,0.0,completed,Free Plan,bank_transfer
1345,290,2024-12-26,0.0,0.0,completed,Free Plan,credit_card
1346,382,2023-05-26,0.0,0.0,completed,Free Plan,bank_transfer
1347,439,2023-04-14,9.99,0.0,cancelled,Basic Plan,bank_transfer
1348,401,2024-10-19,29.99,0.0,completed,Premium Plan,bank_transfer
1349,12,2024-12-18,9.99,0.0,completed,Basic Plan,bank_transfer
1350,287,2024-09-25,0.0,0.0,completed,Free Plan,paypal
1351,329,2024-05-22,0.0,0.0,refunded,Free Plan,credit_card
1352,438,2024-05-02,0.0,0.0,completed,Free Plan,paypal
1353,141,2024-05-25,29.99,0.0,completed,Premium Plan,paypal
1354,254,2024-03-09,0.0,0.0,completed,Free Plan,credit_card
1355,453,2024-12-08,9.99,0.0,completed,Basic Plan,paypal
1356,273,2024-04-13,29.99,0.0,completed,Premium Plan,paypal
1357,100,2024-10-04,0.0,0.0,completed,Free Plan,bank_transfer
1358,414,2023-07-12,0.0,0.0,refunded,Free Plan,credit_card
1359,354,2023-08-30,0.0,0.0,refunded,Free Plan,credit_card
1360,101,2023-01-07,0.0,0.0,completed,Free Plan,credit_card
1361,321,2024-05-14,0.0,0.0,completed,Free Plan,paypal
1362,414,2023-07-11,0.0,0.0,completed,Free Plan,bank_transfer
1363,479,2024-01-01,9.99,0.0,cancelled,Basic Plan,credit_card
1364,56,2024-09-14,29.99,0.0,completed,Premium Plan,paypal
1365,427,2024-02-01,0.0,0.0,cancelled,Free Plan,bank_transfer
1366,407,2023-12-18,9.99,9.99,refunded,Basic Plan,bank_transfer
1367,318,2024-09-27,0.0,0.0,completed,Free Plan,bank_transfer
1368,229,2024-06-09,29.99,0.0,completed,Premium Plan,credit_card
1369,470,2023-01-03,29.99,0.0,completed,Premium Plan,bank_transfer
1370,34,2024-11-08,9.99,0.0,completed,Basic Plan,paypal
1371,29,2023-06-16,0.0,0.0,completed,Free Plan,paypal
1372,34,2023-11-26,9.99,0.0,completed,Basic Plan,bank_transfer
1373,27,2024-11-09,0.0,0.0,cancelled,Free Plan,paypal
1374,50,2024-05-03,0.0,0.0,completed,Free Plan,credit_card
1375,443,2024-11-30,9.99,0.0,completed,Basic Plan,bank_transfer
1376,6,2024-04-12,9.99,0.0,completed,Basic Plan,paypal
1377,451,2023-07-23,29.99,0.0,completed,Premium Plan,bank_transfer
1378,401,2024-08-16,29.99,0.0,completed,Premium Plan,paypal
1379,301,2022-12-13,29.99,0.0,completed,Premium Plan,credit_card
1380,305,2024-08-29,29.99,0.0,completed,Premium Plan,credit_card
1381,464,2024-10-15,9.99,0.0,completed,Basic Plan,bank_transfer
1382,132,2024-06-07,0.0,0.0,completed,Free Plan,bank_transfer
1383,318,2024-09-28,0.0,0.0,completed,Free Plan,credit_card
1384,409,2022-11-09,0.0,0.0,completed,Free Plan,paypal
1385,300,2023-09-28,29.99,0.0,completed,Premium Plan,bank_transfer
1386,387,2024-08-10,9.99,0.0,completed,Basic Plan,bank_transfer
1387,398,2022-11-20,9.99,0.0,completed,Basic Plan,paypal
1388,309,2024-06-15,9.99,0.0,completed,Basic Plan,credit_card
1389,266,2024-09-03,0.0,0.0,completed,Free Plan,credit_card
1390,30,2023-02-02,29.99,0.0,completed,Premium Plan,bank_transfer
1391,440,2024-03-13,0.0,0.0,completed,Free Plan,credit_card
1392,500,2023-12-08,9.99,0.0,completed,Basic Plan,credit_card
1393,403,2024-10-15,29.99,0.0,completed,Premium Plan,bank_transfer
1394,244,2024-10-22,9.99,0.0,completed,Basic Plan,paypal
1395,437,2024-08-08,29.99,0.0,completed,Premium Plan,paypal
1396,316,2024-02-08,29.99,0.0,completed,Premium Plan,credit_card
1397,54,2024-05-24,29.99,0.0,cancelled,Premium Plan,credit_card
1398,254,2023-12-27,0.0,0.0,cancelled,Free Plan,bank_transfer
1399,115,2023-12-27,0.0,0.0,completed,Free Plan,credit_card
1400,123,2024-07-14,29.99,0.0,completed,Premium Plan,paypal
1401,414,2024-07-05,0.0,0.0,completed,Free Plan,credit_card
1402,423,2024-10-25,0.0,0.0,completed,Free Plan,credit_card
1403,184,2023-08-26,29.99,0.0,completed,Premium Plan,credit_card
1404,149,2024-11-09,0.0,0.0,completed,Free Plan,bank_transfer
1405,468,2024-03-10,9.99,0.0,completed,Basic Plan,credit_card
1406,102,2022-12-22,9.99,0.0,completed,Basic Plan,credit_card
1407,454,2023-09-03,29.99,0.0,completed,Premium Plan,paypal
1408,434,2024-10-21,29.99,0.0,completed,Premium Plan,credit_card
1409,12,2024-06-19,9.99,0.0,cancelled,Basic Plan,credit_card
1410,11,2024-06-10,0.0,0.0,completed,Free Plan,credit_card
1411,174,2023-07-29,9.99,0.0,completed,Basic Plan,credit_card
1412,190,2023-11-20,9.99,0.0,completed,Basic Plan,bank_transfer
1413,410,2024-12-22,0.0,0.0,cancelled,Free Plan,bank_transfer
1414,34,2023-12-04,9.99,0.0,completed,Basic Plan,credit_card
1415,407,2023-10-31,9.99,0.0,completed,Basic Plan,paypal
1416,356,2024-01-08,9.99,0.0,completed,Basic Plan,paypal
1417,326,2024-01-25,0.0,0.0,refunded,Free Plan,bank_transfer
1418,301,2022-12-09,29.99,0.0,cancelled,Premium Plan,paypal
1419,405,2022-11-03,0.0,0.0,completed,Free Plan,credit_card
1420,323,2024-05-01,9.99,0.0,cancelled,Basic Plan,bank_transfer
1421,496,2024-04-15,0.0,0.0,cancelled,Free Plan,credit_card
1422,373,2022-07-02,9.99,0.0,completed,Basic Plan,bank_transfer
1423,315,2024-01-29,0.0,0.0,completed,Free Plan,paypal
1424,385,2024-12-20,0.0,0.0,completed,Free Plan,paypal
1425,256,2024-11-15,9.99,0.0,completed,Basic Plan,paypal
1426,365,2024-12-28,9.99,0.0,completed,Basic Plan,paypal
1427,367,2024-02-05,0.0,0.0,completed,Free Plan,bank_transfer
1428,206,2022-04-23,29.99,0.0,completed,Premium Plan,credit_card
1429,232,2024-12-26,29.99,0.0,completed,Premium Plan,credit_card
1430,157,2023-08-09,0.0,0.0,cancelled,Free Plan,bank_transfer
1431,81,2024-08-17,9.99,0.0,completed,Basic Plan,credit_card
1432,69,2024-07-16,0.0,0.0,completed,Free Plan,paypal
1433,266,2024-05-06,0.0,0.0,completed,Free Plan,credit_card
1434,239,2024-12-02,29.99,0.0,completed,Premium Plan,paypal
1435,231,2024-09-21,29.99,0.0,completed,Premium Plan,paypal
1436,412,2024-01-25,29.99,0.0,completed,Premium Plan,paypal
1437,13,2023-12-23,9.99,0.0,completed,Basic Plan,paypal
1438,331,2024-03-28,0.0,0.0,completed,Free Plan,credit_card
1439,151,2024-09-17,0.0,0.0,completed,Free Plan,bank_transfer
1440,41,2024-10-12,0.0,0.0,completed,Free Plan,credit_card
1441,51,2023-08-11,9.99,0.0,completed,Basic Plan,credit_card
1442,280,2023-12-13,9.99,0.0,completed,Basic Plan,bank_transfer
1443,169,2024-04-06,0.0,0.0,completed,Free Plan,bank_transfer
1444,433,2024-10-29,0.0,0.0,completed,Free Plan,bank_transfer
1445,71,2024-09-29,9.99,0.0,completed,Basic Plan,bank_transfer
1446,279,2024-06-17,9.99,0.0,completed,Basic Plan,paypal
1447,145,2024-07-07,9.99,0.0,completed,Basic Plan,paypal
1448,485,2023-12-25,0.0,0.0,cancelled,Free Plan,bank_transfer
1449,7,2024-08-07,29.99,0.0,completed,Premium Plan,credit_card
1450,444,2023-09-07,29.99,0.0,completed,Premium Plan,bank_transfer
1451,384,2024-03-08,9.99,0.0,completed,Basic Plan,bank_transfer
1452,301,2024-08-11,29.99,0.0,completed,Premium Plan,paypal
1453,370,2024-08-07,29.99,0.0,completed,Premium Plan,credit_card
1454,161,2023-12-16,0.0,0.0,completed,Free Plan,bank_transfer
1455,214,2023-08-11,0.0,0.0,completed,Free Plan,bank_transfer
1456,16,2023-09-10,9.99,0.0,completed,Basic Plan,credit_card
1457,157,2024-06-24,0.0,0.0,completed,Free Plan,bank_transfer
1458,428,2024-01-19,29.99,0.0,completed,Premium Plan,paypal
1459,218,2024-12-20,9.99,0.0,completed,Basic Plan,bank_transfer
1460,276,2023-09-29,0.0,0.0,completed,Free Plan,credit_card
1461,291,2024-11-01,9.99,0.0,completed,Basic Plan,credit_card
1462,79,2024-12-30,9.99,9.99,refunded,Basic Plan,paypal
1463,291,2024-05-25,9.99,0.0,completed,Basic Plan,bank_transfer
1464,294,2024-05-03,29.99,29.99,refunded,Premium Plan,credit_card
1465,486,2024-02-09,9.99,0.0,completed,Basic Plan,paypal
1466,97,2024-10-20,29.99,0.0,completed,Premium Plan,bank_transfer
1467,493,2024-11-23,0.0,0.0,completed,Free Plan,paypal
1468,48,2023-05-07,0.0,0.0,completed,Free Plan,bank_transfer
1469,91,2023-06-15,9.99,0.0,cancelled,Basic Plan,bank_transfer
1470,251,2023-03-11,9.99,0.0,completed,Basic Plan,credit_card
1471,467,2024-07-24,0.0,0.0,completed,Free Plan,credit_card
1472,150,2024-07-21,0.0,0.0,completed,Free Plan,paypal
1473,30,2023-06-16,29.99,0.0,completed,Premium Plan,credit_card
1474,168,2023-12-12,29.99,0.0,completed,Premium Plan,credit_card
1475,67,2024-10-07,9.99,0.0,completed,Basic Plan,bank_transfer
1476,36,2024-06-21,0.0,0.0,refunded,Free Plan,credit_card
1477,67,2024-12-31,9.99,0.0,completed,Basic Plan,paypal
1478,419,2024-10-29,9.99,0.0,completed,Basic Plan,bank_transfer
1479,481,2023-08-03,9.99,0.0,completed,Basic Plan,bank_transfer
1480,367,2024-08-18,0.0,0.0,completed,Free Plan,credit_card
1481,4,2024-02-09,0.0,0.0,completed,Free Plan,paypal
1482,310,2024-09-05,9.99,0.0,completed,Basic Plan,paypal
1483,467,2024-10-26,0.0,0.0,cancelled,Free Plan,paypal
1484,237,2024-10-31,9.99,0.0,completed,Basic Plan,paypal
1485,331,2024-10-09,0.0,0.0,completed,Free Plan,bank_transfer
1486,406,2024-03-02,29.99,0.0,completed,Premium Plan,credit_card
1487,213,2022-12-12,0.0,0.0,completed,Free Plan,bank_transfer
1488,376,2024-10-29,9.99,0.0,completed,Basic Plan,bank_transfer
1489,94,2024-12-28,29.99,0.0,completed,Premium Plan,bank_transfer
1490,485,2022-12-19,0.0,0.0,completed,Free Plan,credit_card
1491,141,2024-12-24,29.99,0.0,completed,Premium Plan,credit_card
1492,358,2024-08-06,9.99,0.0,cancelled,Basic Plan,paypal
1493,391,2023-12-03,9.99,0.0,completed,Basic Plan,paypal
1494,40,2024-03-20,9.99,0.0,completed,Basic Plan,paypal
1495,210,2023-09-29,0.0,0.0,completed,Free Plan,credit_card
1496,260,2023-08-10,0.0,0.0,completed,Free Plan,credit_card
1497,328,2024-07-09,0.0,0.0,completed,Free Plan,paypal
1498,196,2023-12-23,29.99,0.0,completed,Premium Plan,credit_card
1499,204,2022-08-29,9.99,0.0,completed,Basic Plan,credit_card
1500,364,2024-06-29,0.0,0.0,completed,Free Plan,bank_transfer
1501,238,2024-07-28,9.99,0.0,completed,Basic Plan,credit_card
1502,281,2024-04-11,0.0,0.0,completed,Free Plan,paypal
1503,72,2024-10-17,29.99,0.0,cancelled,Premium Plan,credit_card
1504,88,2023-03-29,0.0,0.0,completed,Free Plan,credit_card
1505,151,2023-08-28,0.0,0.0,completed,Free Plan,paypal
1506,87,2024-08-28,9.99,0.0,completed,Basic Plan,credit_card
1507,347,2024-09-22,0.0,0.0,completed,Free Plan,paypal
1508,92,2024-02-27,9.99,0.0,completed,Basic Plan,bank_transfer
1509,273,2023-12-16,29.99,0.0,completed,Premium Plan,credit_card
1510,429,2024-04-14,9.99,0.0,cancelled,Basic Plan,bank_transfer
1511,340,2024-12-08,9.99,0.0,completed,Basic Plan,credit_card
1512,200,2024-09-16,0.0,0.0,completed,Free Plan,credit_card
1513,307,2024-05-06,0.0,0.0,completed,Free Plan,paypal
1514,393,2023-03-27,0.0,0.0,refunded,Free Plan,paypal
1515,466,2023-07-02,29.99,0.0,completed,Premium Plan,credit_card
1516,216,2022-04-13,0.0,0.0,refunded,Free Plan,paypal
1517,421,2024-10-02,0.0,0.0,completed,Free Plan,credit_card
1518,113,2024-08-28,0.0,0.0,completed,Free Plan,bank_transfer
1519,86,2023-12-22,0.0,0.0,completed,Free Plan,bank_transfer
1520,56,2024-07-01,29.99,0.0,completed,Premium Plan,bank_transfer
1521,98,2024-03-01,9.99,0.0,completed,Basic Plan,bank_transfer
1522,203,2024-10-27,0.0,0.0,completed,Free Plan,credit_card
1523,55,2024-09-11,29.99,0.0,completed,Premium Plan,credit_card
1524,206,2023-11-17,29.99,0.0,completed,Premium Plan,credit_card
1525,235,2023-07-11,9.99,0.0,completed,Basic Plan,paypal
1526,333,2024-11-04,0.0,0.0,completed,Free Plan,credit_card
1527,454,2023-07-20,29.99,0.0,completed,Premium Plan,bank_transfer
1528,256,2024-09-23,9.99,0.0,completed,Basic Plan,bank_transfer
1529,88,2023-11-23,0.0,0.0,refunded,Free Plan,bank_transfer
1530,167,2024-08-13,0.0,0.0,completed,Free Plan,bank_transfer
1531,474,2024-05-31,0.0,0.0,completed,Free Plan,bank_transfer
1532,390,2024-06-12,0.0,0.0,refunded,Free Plan,bank_transfer
1533,247,2023-10-08,29.99,0.0,completed,Premium Plan,bank_transfer
1534,467,2024-11-03,0.0,0.0,completed,Free Plan,bank_transfer
1535,328,2024-08-26,0.0,0.0,completed,Free Plan,bank_transfer
1536,361,2022-04-09,9.99,0.0,completed,Basic Plan,bank_transfer
1537,389,2024-11-07,9.99,0.0,completed,Basic Plan,bank_transfer
1538,220,2024-09-19,9.99,0.0,completed,Basic Plan,credit_card
1539,31,2022-11-28,29.99,0.0,completed,Premium Plan,paypal
1540,104,2023-07-15,9.99,0.0,completed,Basic Plan,bank_transfer
1541,20,2023-04-18,29.99,29.99,refunded,Premium Plan,bank_transfer
1542,485,2024-02-02,0.0,0.0,completed,Free Plan,paypal
1543,69,2023-03-19,0.0,0.0,completed,Free Plan,credit_card
1544,267,2024-12-11,0.0,0.0,refunded,Free Plan,bank_transfer
1545,417,2023-03-25,0.0,0.0,completed,Free Plan,credit_card
1546,434,2024-03-07,29.99,0.0,completed,Premium Plan,credit_card
1547,277,2024-05-07,29.99,0.0,cancelled,Premium Plan,bank_transfer
1548,128,2023-05-30,29.99,0.0,completed,Premium Plan,paypal
1549,267,2024-10-12,0.0,0.0,completed,Free Plan,bank_transfer
1550,4,2023-12-31,0.0,0.0,cancelled,Free Plan,credit_card
1551,489,2023-08-29,29.99,0.0,completed,Premium Plan,credit_card
1552,481,2023-04-17,9.99,0.0,completed,Basic Plan,credit_card
1553,304,2024-02-28,9.99,0.0,completed,Basic Plan,credit_card
1554,219,2024-06-22,29.99,0.0,completed,Premium Plan,credit_card
1555,370,2023-02-14,29.99,0.0,completed,Premium Plan,credit_card
1556,311,2023-07-18,9.99,0.0,completed,Basic Plan,bank_transfer
1557,230,2024-12-17,29.99,0.0,completed,Premium Plan,paypal
1558,41,2024-03-08,0.0,0.0,completed,Free Plan,credit_card
1559,242,2024-05-28,29.99,0.0,completed,Premium Plan,bank_transfer
1560,377,2024-06-08,0.0,0.0,completed,Free Plan,paypal
1561,11,2024-10-13,0.0,0.0,completed,Free Plan,credit_card
1562,389,2024-11-30,9.99,0.0,completed,Basic Plan,credit_card
1563,284,2024-09-17,0.0,0.0,completed,Free Plan,paypal
1564,157,2023-09-07,0.0,0.0,completed,Free Plan,bank_transfer
1565,311,2024-03-12,9.99,0.0,completed,Basic Plan,credit_card
1566,367,2024-01-10,0.0,0.0,completed,Free Plan,credit_card
1567,3,2024-05-12,9.99,0.0,cancelled,Basic Plan,bank_transfer
1568,372,2024-08-21,9.99,0.0,completed,Basic Plan,paypal
1569,482,2024-05-09,9.99,9.99,refunded,Basic Plan,paypal
1570,197,2024-09-23,0.0,0.0,completed,Free Plan,bank_transfer
1571,37,2024-08-10,9.99,0.0,cancelled,Basic Plan,credit_card
1572,198,2024-11-24,0.0,0.0,completed,Free Plan,paypal
1573,491,2023-08-27,0.0,0.0,completed,Free Plan,bank_transfer
1574,179,2024-05-15,9.99,0.0,completed,Basic Plan,bank_transfer
1575,353,2023-09-03,29.99,0.0,completed,Premium Plan,bank_transfer
1576,198,2024-07-02,0.0,0.0,completed,Free Plan,credit_card
1577,245,2023-10-20,0.0,0.0,refunded,Free Plan,paypal
1578,324,2024-04-06,0.0,0.0,completed,Free Plan,bank_transfer
1579,76,2023-12-02,0.0,0.0,completed,Free Plan,bank_transfer
1580,76,2023-11-25,0.0,0.0,completed,Free Plan,bank_transfer
1581,488,2024-08-01,9.99,0.0,cancelled,Basic Plan,credit_card
1582,60,2024-07-17,9.99,0.0,completed,Basic Plan,paypal
1583,204,2024-07-14,9.99,0.0,completed,Basic Plan,credit_card
1584,266,2024-02-12,0.0,0.0,cancelled,Free Plan,credit_card
1585,425,2024-07-19,29.99,0.0,completed,Premium Plan,paypal
1586,257,2024-02-10,9.99,0.0,completed,Basic Plan,paypal
1587,301,2023-04-10,29.99,0.0,completed,Premium Plan,bank_transfer
1588,446,2024-02-23,0.0,0.0,completed,Free Plan,bank_transfer
1589,398,2024-01-01,9.99,0.0,cancelled,Basic Plan,paypal
1590,384,2024-03-08,9.99,9.99,refunded,Basic Plan,paypal
1591,358,2024-09-21,9.99,0.0,completed,Basic Plan,credit_card
1592,418,2024-07-19,29.99,0.0,completed,Premium Plan,credit_card
1593,397,2024-07-12,9.99,0.0,completed,Basic Plan,paypal
1594,336,2024-11-07,29.99,0.0,completed,Premium Plan,credit_card
1595,91,2024-05-31,9.99,0.0,completed,Basic Plan,credit_card
1596,102,2023-10-14,9.99,0.0,completed,Basic Plan,credit_card
1597,231,2024-11-11,29.99,0.0,cancelled,Premium Plan,credit_card
1598,103,2023-10-02,9.99,0.0,completed,Basic Plan,credit_card
1599,133,2024-04-05,29.99,0.0,completed,Premium Plan,bank_transfer
1600,56,2024-12-06,29.99,0.0,completed,Premium Plan,paypal
1601,44,2023-04-22,29.99,0.0,completed,Premium Plan,credit_card
1602,176,2024-06-05,9.99,0.0,completed,Basic Plan,paypal
1603,249,2024-12-22,0.0,0.0,completed,Free Plan,credit_card
1604,32,2023-01-28,0.0,0.0,completed,Free Plan,credit_card
1605,341,2024-10-31,29.99,0.0,completed,Premium Plan,credit_card
1606,50,2023-03-14,0.0,0.0,completed,Free Plan,credit_card
1607,193,2024-10-18,0.0,0.0,completed,Free Plan,paypal
