spend_id,campaign_id,spend_date,daily_spend,impressions,clicks,conversions,cpc,ctr
1328,26,2023-11-20,357.6,2301,259,29,1.38,0.1128
1329,26,2023-11-21,533.9,3056,278,17,1.92,0.0912
1330,26,2023-11-22,429.68,3015,229,32,1.88,0.0762
1331,26,2023-11-23,392.38,1158,120,15,3.27,0.1037
1332,26,2023-11-24,329.21,2693,259,25,1.27,0.0963
1333,26,2023-11-25,510.65,6958,383,31,1.33,0.0552
1334,26,2023-11-26,513.92,5021,197,6,2.61,0.0393
1335,26,2023-11-27,360.55,7658,828,46,0.44,0.1082
1336,26,2023-11-28,445.8,1444,53,5,8.41,0.0369
1337,26,2023-11-29,519.84,2190,246,27,2.11,0.1126
1338,26,2023-11-30,345.86,3811,287,35,1.21,0.0754
1339,26,2023-12-01,506.13,7472,698,54,0.73,0.0935
1340,26,2023-12-02,341.49,3296,181,16,1.89,0.0549
1341,26,2023-12-03,456.99,3501,252,23,1.81,0.0721
1342,26,2023-12-04,393.07,3898,247,36,1.59,0.0636
1343,26,2023-12-05,388.37,5308,356,30,1.09,0.0671
1344,27,2022-01-05,1483.63,3204,233,22,6.37,0.0729
1345,27,2022-01-06,1249.24,5193,545,75,2.29,0.1051
1346,27,2022-01-07,1312.86,6664,563,20,2.33,0.0845
1347,27,2022-01-08,1418.09,3601,338,43,4.2,0.0941
1348,27,2022-01-09,1412.3,2763,95,5,14.87,0.0345
1349,27,2022-01-10,1051.41,2015,54,4,19.47,0.027
1350,27,2022-01-11,1343.89,7725,308,34,4.36,0.04
1351,27,2022-01-12,916.15,3550,307,33,2.98,0.0867
1352,27,2022-01-13,1226.13,4594,350,22,3.5,0.0763
1353,27,2022-01-14,1317.05,1473,134,7,9.83,0.0915
1354,27,2022-01-15,1427.49,4746,156,14,9.15,0.0329
1355,27,2022-01-16,1109.07,5824,590,71,1.88,0.1014
1356,27,2022-01-17,1345.55,4088,318,35,4.23,0.078
1357,27,2022-01-18,1574.7,4398,138,7,11.41,0.0314
1358,27,2022-01-19,1009.09,1254,124,13,8.14,0.0995
1359,27,2022-01-20,1232.94,7186,320,12,3.85,0.0446
1360,27,2022-01-21,1309.84,3934,341,47,3.84,0.0869
1361,27,2022-01-22,942.77,5320,615,77,1.53,0.1157
1362,27,2022-01-23,909.66,1556,146,14,6.23,0.094
1363,27,2022-01-24,943.06,863,25,1,37.72,0.03
1364,27,2022-01-25,1148.14,2988,341,40,3.37,0.1144
1365,27,2022-01-26,1028.37,3665,341,17,3.02,0.0932
1366,27,2022-01-27,905.33,7327,492,41,1.84,0.0672
1367,27,2022-01-28,1481.28,7077,492,67,3.01,0.0695
1368,27,2022-01-29,1218.08,4664,219,8,5.56,0.0471
1369,27,2022-01-30,1076.32,5431,401,40,2.68,0.0739
1370,27,2022-01-31,1578.18,7320,411,43,3.84,0.0562
1371,27,2022-02-01,905.04,7955,311,34,2.91,0.0391
1372,27,2022-02-02,862.26,5808,281,34,3.07,0.0485
1373,27,2022-02-03,983.1,7806,566,45,1.74,0.0726
1374,27,2022-02-04,1074.28,3291,287,37,3.74,0.0875
1375,27,2022-02-05,1256.18,1894,136,7,9.24,0.0722
1376,27,2022-02-06,1413.8,6267,529,43,2.67,0.0844
1377,27,2022-02-07,936.17,1622,185,6,5.06,0.1142
1378,27,2022-02-08,1021.3,1122,74,8,13.8,0.0666
1379,27,2022-02-09,1111.17,6353,753,26,1.48,0.1187
1380,27,2022-02-10,1516.32,7877,329,41,4.61,0.0418
1381,27,2022-02-11,955.47,1535,30,2,31.85,0.0201
1382,27,2022-02-12,1435.32,948,70,10,20.5,0.0745
1383,27,2022-02-13,1294.8,7133,734,43,1.76,0.1029
1384,27,2022-02-14,1004.83,2233,265,34,3.79,0.1191
1385,27,2022-02-15,1284.49,6715,283,18,4.54,0.0423
1386,27,2022-02-16,878.71,7875,648,20,1.36,0.0824
1387,27,2022-02-17,1091.0,1469,113,10,9.65,0.0771
1388,27,2022-02-18,1554.15,6459,138,13,11.26,0.0214
1389,27,2022-02-19,1443.45,2466,127,14,11.37,0.0518
1390,27,2022-02-20,956.56,3275,193,24,4.96,0.059
1391,27,2022-02-21,1368.54,3099,184,19,7.44,0.0596
1392,27,2022-02-22,1345.68,1887,207,20,6.5,0.11
1393,27,2022-02-23,1285.12,6325,290,37,4.43,0.046
1394,27,2022-02-24,1524.96,1687,177,6,8.62,0.1054
1395,27,2022-02-25,1160.57,2801,191,10,6.08,0.0685
1396,27,2022-02-26,1384.18,4142,317,28,4.37,0.0767
1397,27,2022-02-27,1134.07,2419,169,16,6.71,0.0699
1398,27,2022-02-28,1219.79,7709,853,86,1.43,0.1107
1399,27,2022-03-01,1535.71,1267,99,12,15.51,0.0787
1400,27,2022-03-02,995.67,7303,558,56,1.78,0.0765
1401,27,2022-03-03,1329.09,3945,316,25,4.21,0.0803
1402,27,2022-03-04,1212.75,5427,430,61,2.82,0.0793
1403,27,2022-03-05,1072.3,6915,167,8,6.42,0.0242
1404,28,2024-03-19,861.82,4313,286,38,3.01,0.0664
1405,28,2024-03-20,540.91,2672,85,5,6.36,0.0321
1406,28,2024-03-21,776.69,664,20,2,38.83,0.0315
1407,28,2024-03-22,820.85,6699,767,28,1.07,0.1146
1408,28,2024-03-23,964.53,3553,209,11,4.61,0.0589
1409,28,2024-03-24,570.6,7114,345,24,1.65,0.0485
1410,28,2024-03-25,960.12,6567,552,77,1.74,0.0842
1411,28,2024-03-26,785.34,1150,69,2,11.38,0.0601
1412,28,2024-03-27,673.37,2776,289,40,2.33,0.1044
1413,28,2024-03-28,541.86,2392,237,26,2.29,0.0992
1414,28,2024-03-29,839.92,5351,173,10,4.86,0.0325
1415,28,2024-03-30,949.89,6078,589,30,1.61,0.0971
1416,28,2024-03-31,700.65,4205,202,27,3.47,0.0481
1417,28,2024-04-01,941.17,7571,336,42,2.8,0.0445
1418,28,2024-04-02,901.1,4101,370,25,2.44,0.0903
1419,28,2024-04-03,864.7,5782,295,40,2.93,0.0511
1420,28,2024-04-04,886.29,1423,96,14,9.23,0.0675
1421,28,2024-04-05,768.63,3885,149,19,5.16,0.0386
1422,28,2024-04-06,769.93,1382,132,4,5.83,0.0958
1423,28,2024-04-07,774.33,5419,136,8,5.69,0.0252
1424,28,2024-04-08,922.99,2211,188,19,4.91,0.0855
1425,28,2024-04-09,707.98,1169,109,3,6.5,0.0935
1426,28,2024-04-10,570.17,3177,136,4,4.19,0.0431
1427,28,2024-04-11,758.36,4045,230,11,3.3,0.0569
1428,28,2024-04-12,557.62,6099,552,68,1.01,0.0906
1429,28,2024-04-13,718.17,5016,360,49,1.99,0.0718
1430,28,2024-04-14,785.47,1354,58,5,13.54,0.0429
1431,28,2024-04-15,744.56,6389,272,33,2.74,0.0427
1432,28,2024-04-16,569.8,581,33,3,17.27,0.0584
1433,28,2024-04-17,609.57,3511,354,15,1.72,0.1011
1434,28,2024-04-18,959.32,3523,234,29,4.1,0.0665
1435,28,2024-04-19,743.27,7657,365,36,2.04,0.0477
1436,28,2024-04-20,888.8,542,12,1,74.07,0.0228
1437,28,2024-04-21,582.9,4997,129,5,4.52,0.026
1438,28,2024-04-22,710.79,3940,160,18,4.44,0.0408
1439,28,2024-04-23,839.83,2252,119,4,7.06,0.0533
1440,28,2024-04-24,915.85,5789,162,12,5.65,0.028
1441,28,2024-04-25,737.25,4900,427,31,1.73,0.0872
1442,28,2024-04-26,557.69,1717,178,25,3.13,0.1041
1443,28,2024-04-27,709.62,1098,80,7,8.87,0.0729
1444,28,2024-04-28,563.09,6722,414,16,1.36,0.0616
1445,28,2024-04-29,664.35,6675,565,23,1.18,0.0847
1446,28,2024-04-30,974.0,685,76,5,12.82,0.1113
1447,28,2024-05-01,979.9,3793,381,20,2.57,0.1006
1448,28,2024-05-02,535.37,7753,760,32,0.7,0.0981
1449,28,2024-05-03,827.11,3465,113,6,7.32,0.0327
1450,28,2024-05-04,981.64,4517,371,51,2.65,0.0822
1451,28,2024-05-05,590.0,6758,249,23,2.37,0.0369
1452,29,2023-11-04,713.06,4321,297,17,2.4,0.0688
1453,29,2023-11-05,496.84,4658,305,11,1.63,0.0657
1454,29,2023-11-06,604.24,6282,199,27,3.04,0.0317
1455,29,2023-11-07,843.41,999,111,14,7.6,0.1114
1456,29,2023-11-08,832.34,6231,610,26,1.36,0.098
1457,29,2023-11-09,480.91,5951,162,16,2.97,0.0272
1458,29,2023-11-10,460.07,1282,106,12,4.34,0.0832
1459,29,2023-11-11,471.26,1557,76,6,6.2,0.0493
1460,29,2023-11-12,628.14,1163,48,4,13.09,0.042
1461,29,2023-11-13,826.57,7285,457,63,1.81,0.0628
1462,29,2023-11-14,604.27,7482,505,24,1.2,0.0676
1463,29,2023-11-15,605.86,5094,332,41,1.82,0.0653
1464,29,2023-11-16,667.07,3026,340,33,1.96,0.1124
1465,29,2023-11-17,598.52,5147,402,28,1.49,0.0781
1466,29,2023-11-18,664.08,5838,218,20,3.05,0.0374
1467,29,2023-11-19,756.99,6954,645,45,1.17,0.0928
1468,29,2023-11-20,460.67,1261,150,7,3.07,0.119
1469,29,2023-11-21,481.41,4994,148,16,3.25,0.0297
1470,29,2023-11-22,790.93,1110,34,4,23.26,0.0315
1471,29,2023-11-23,785.18,3390,203,29,3.87,0.06
1472,29,2023-11-24,582.29,1692,119,9,4.89,0.0707
1473,29,2023-11-25,558.64,1748,42,4,13.3,0.0241
1474,29,2023-11-26,781.84,1228,112,13,6.98,0.0918
1475,29,2023-11-27,790.13,2124,245,7,3.23,0.1158
1476,29,2023-11-28,753.35,5604,491,48,1.53,0.0876
1477,29,2023-11-29,738.54,6610,198,10,3.73,0.03
1478,29,2023-11-30,511.14,5329,528,31,0.97,0.0993
1479,29,2023-12-01,731.28,5123,572,54,1.28,0.1118
1480,29,2023-12-02,561.9,3649,341,31,1.65,0.0937
1481,29,2023-12-03,548.79,2474,213,23,2.58,0.0862
1482,29,2023-12-04,499.09,2212,190,17,2.63,0.0862
1483,29,2023-12-05,679.96,1042,116,8,5.86,0.1119
1484,29,2023-12-06,555.84,7183,852,58,0.65,0.1187
1485,29,2023-12-07,805.13,1075,29,1,27.76,0.0271
1486,29,2023-12-08,463.66,4917,573,84,0.81,0.1166
1487,29,2023-12-09,504.69,6924,350,34,1.44,0.0506
1488,29,2023-12-10,611.43,1136,102,3,5.99,0.0903
1489,29,2023-12-11,601.49,4104,154,7,3.91,0.0376
1490,29,2023-12-12,652.07,5292,598,57,1.09,0.1131
1491,29,2023-12-13,592.99,7494,258,25,2.3,0.0346
1492,29,2023-12-14,597.15,1586,160,21,3.73,0.1011
1493,29,2023-12-15,631.48,5365,547,68,1.15,0.102
1494,29,2023-12-16,576.58,6248,694,55,0.83,0.1112
1495,29,2023-12-17,816.71,1087,35,1,23.33,0.033
1496,29,2023-12-18,661.47,2766,190,6,3.48,0.069
1497,29,2023-12-19,512.96,5067,421,53,1.22,0.0831
1498,29,2023-12-20,510.51,4691,247,20,2.07,0.0527
1499,29,2023-12-21,623.8,6072,516,38,1.21,0.085
1500,29,2023-12-22,602.14,7046,718,74,0.84,0.1019
1501,29,2023-12-23,460.05,1765,76,11,6.05,0.0432
1502,29,2023-12-24,844.43,4940,573,42,1.47,0.116
1503,29,2023-12-25,671.25,7609,205,29,3.27,0.027
1504,29,2023-12-26,699.6,620,44,5,15.9,0.0716
1505,29,2023-12-27,479.47,6088,596,68,0.8,0.098
1506,29,2023-12-28,808.44,5962,233,18,3.47,0.0392
1507,29,2023-12-29,538.38,7667,761,47,0.71,0.0994
1508,29,2023-12-30,537.33,1869,138,5,3.89,0.0739
1509,29,2023-12-31,708.48,4226,297,20,2.39,0.0704
1510,29,2024-01-01,620.94,5122,556,41,1.12,0.1087
1511,29,2024-01-02,772.89,1242,45,2,17.18,0.0367
1512,29,2024-01-03,676.4,7107,560,54,1.21,0.0788
1513,29,2024-01-04,641.35,6246,280,38,2.29,0.0449
1514,29,2024-01-05,832.34,6942,702,27,1.19,0.1012
1515,29,2024-01-06,573.73,2939,133,16,4.31,0.0453
1516,29,2024-01-07,628.74,7860,321,33,1.96,0.0409
1517,29,2024-01-08,750.1,6487,240,16,3.13,0.0371
1518,30,2023-06-19,1408.83,5866,615,86,2.29,0.1049
1519,30,2023-06-20,1559.35,5511,231,12,6.75,0.0419
1520,30,2023-06-21,1653.36,3660,132,9,12.53,0.0363
1521,30,2023-06-22,1405.86,7523,734,34,1.92,0.0976
1522,30,2023-06-23,1634.91,993,64,5,25.55,0.0649
1523,30,2023-06-24,1271.07,2483,142,6,8.95,0.0574
1524,30,2023-06-25,1366.74,7315,263,23,5.2,0.036
1525,30,2023-06-26,1209.17,6595,524,36,2.31,0.0795
1526,30,2023-06-27,1445.33,2439,164,5,8.81,0.0675
1527,30,2023-06-28,1296.06,6352,729,79,1.78,0.1149
1528,30,2023-06-29,1263.02,6108,731,35,1.73,0.1198
1529,30,2023-06-30,1238.54,1455,51,3,24.29,0.0355
1530,30,2023-07-01,1382.41,1187,76,3,18.19,0.0646
1531,30,2023-07-02,1261.63,5270,282,40,4.47,0.0536
1532,30,2023-07-03,1478.76,1095,88,7,16.8,0.0812
1533,30,2023-07-04,1433.18,2454,284,36,5.05,0.1159
1534,30,2023-07-05,1566.19,2317,251,25,6.24,0.1085
1535,30,2023-07-06,1497.26,1373,123,11,12.17,0.0902
1536,30,2023-07-07,1506.78,3553,254,37,5.93,0.0716
1537,30,2023-07-08,1278.39,999,39,4,32.78,0.0394
1538,30,2023-07-09,1594.25,5392,458,60,3.48,0.0851
1539,30,2023-07-10,1216.84,6449,217,19,5.61,0.0337
1540,30,2023-07-11,1258.7,1098,29,2,43.4,0.0271
1541,30,2023-07-12,1629.58,4943,351,12,4.64,0.0711
1542,30,2023-07-13,1735.27,2655,286,27,6.07,0.1079
1543,30,2023-07-14,1286.56,2827,280,30,4.59,0.0993
1544,30,2023-07-15,1543.76,1974,96,4,16.08,0.0489
1545,30,2023-07-16,1001.95,6861,722,86,1.39,0.1053
1546,30,2023-07-17,1179.11,3506,184,20,6.41,0.0525
1547,30,2023-07-18,1247.71,799,31,1,40.25,0.04
1548,30,2023-07-19,1203.25,6737,513,47,2.35,0.0763
1549,30,2023-07-20,1136.59,7637,592,34,1.92,0.0776
1550,30,2023-07-21,1174.36,4048,173,18,6.79,0.0429
1551,30,2023-07-22,1421.4,1180,125,6,11.37,0.1062
1552,30,2023-07-23,1819.45,1094,94,5,19.36,0.0867
1553,30,2023-07-24,1413.22,4330,183,9,7.72,0.0425
1554,30,2023-07-25,1407.45,5058,419,48,3.36,0.083
1555,30,2023-07-26,1126.17,4617,492,50,2.29,0.1067
1556,30,2023-07-27,1702.95,5064,569,54,2.99,0.1125
1557,30,2023-07-28,1748.91,1757,101,7,17.32,0.0577
1558,30,2023-07-29,1370.33,6156,541,68,2.53,0.088
1559,30,2023-07-30,1787.49,6567,273,30,6.55,0.0417
1560,30,2023-07-31,1450.47,4423,256,19,5.67,0.0581
1561,30,2023-08-01,1080.34,3339,343,26,3.15,0.1029
1562,30,2023-08-02,1133.08,5246,168,11,6.74,0.032
1563,30,2023-08-03,1640.91,5262,268,36,6.12,0.051
1564,30,2023-08-04,1163.15,6216,702,61,1.66,0.1131
1565,30,2023-08-05,1658.31,5177,386,41,4.3,0.0747
1566,30,2023-08-06,1417.33,2043,136,9,10.42,0.0668
1567,30,2023-08-07,1104.95,6297,201,21,5.5,0.0321
1568,30,2023-08-08,1093.61,5011,524,43,2.09,0.1046
1569,30,2023-08-09,1533.67,3779,269,36,5.7,0.0712
1570,30,2023-08-10,1514.83,3059,305,15,4.97,0.1
1571,30,2023-08-11,1074.01,5125,346,19,3.1,0.0676
1572,31,2024-05-21,358.06,6164,711,80,0.5,0.1154
1573,31,2024-05-22,314.81,2444,95,11,3.31,0.0391
1574,31,2024-05-23,309.55,1497,104,12,2.98,0.0695
1575,31,2024-05-24,313.67,3662,123,7,2.55,0.0336
1576,31,2024-05-25,369.86,5062,187,21,1.98,0.0371
1577,31,2024-05-26,310.39,1320,115,12,2.7,0.0877
1578,31,2024-05-27,384.74,1236,46,2,8.36,0.038
1579,31,2024-05-28,368.02,5238,454,39,0.81,0.0869
1580,31,2024-05-29,290.66,5467,313,36,0.93,0.0573
1581,31,2024-05-30,335.13,5560,611,75,0.55,0.11
1582,31,2024-05-31,318.24,3048,287,20,1.11,0.0944
1583,31,2024-06-01,274.13,4217,166,16,1.65,0.0394
1584,31,2024-06-02,245.87,1937,57,5,4.31,0.0298
1585,31,2024-06-03,263.84,970,40,4,6.6,0.0413
1586,31,2024-06-04,360.79,5273,584,47,0.62,0.1109
1587,31,2024-06-05,294.95,2476,68,3,4.34,0.0276
1588,31,2024-06-06,303.11,6894,425,39,0.71,0.0617
1589,31,2024-06-07,277.5,7852,812,80,0.34,0.1035
1590,31,2024-06-08,334.94,6028,587,34,0.57,0.0974
1591,31,2024-06-09,244.77,4934,279,16,0.88,0.0566
1592,31,2024-06-10,240.35,732,72,9,3.34,0.0988
1593,31,2024-06-11,332.56,4708,165,9,2.02,0.0351
1594,31,2024-06-12,299.74,817,89,7,3.37,0.1091
1595,31,2024-06-13,303.66,6280,724,47,0.42,0.1153
1596,31,2024-06-14,381.71,2535,88,13,4.34,0.0351
1597,31,2024-06-15,363.7,4362,349,36,1.04,0.0801
1598,31,2024-06-16,274.82,6843,265,13,1.04,0.0388
1599,31,2024-06-17,220.01,2952,181,6,1.22,0.0613
1600,31,2024-06-18,232.55,5461,598,66,0.39,0.1095
1601,31,2024-06-19,212.63,1885,119,10,1.79,0.0634
1602,31,2024-06-20,360.57,2602,135,13,2.67,0.052
1603,31,2024-06-21,224.86,1007,90,5,2.5,0.0899
1604,31,2024-06-22,209.88,4093,163,16,1.29,0.0399
1605,31,2024-06-23,332.91,2845,150,8,2.22,0.0529
1606,31,2024-06-24,269.12,7908,252,11,1.07,0.0319
1607,31,2024-06-25,323.63,2047,217,10,1.49,0.106
1608,31,2024-06-26,321.05,7076,682,29,0.47,0.0964
1609,31,2024-06-27,265.02,4674,473,17,0.56,0.1012
1610,31,2024-06-28,376.89,2373,276,28,1.37,0.1167
1611,31,2024-06-29,346.63,6823,812,48,0.43,0.119
1612,31,2024-06-30,383.76,2658,271,18,1.42,0.1021
1613,31,2024-07-01,341.92,5455,363,31,0.94,0.0666
1614,31,2024-07-02,299.67,5893,153,12,1.96,0.0261
1615,31,2024-07-03,314.38,5294,244,21,1.29,0.0462
1616,31,2024-07-04,229.94,2311,97,13,2.37,0.042
1617,31,2024-07-05,228.44,2400,92,9,2.48,0.0385
1618,31,2024-07-06,211.79,1303,109,11,1.94,0.0841
1619,31,2024-07-07,282.98,2732,239,17,1.18,0.0877
1620,31,2024-07-08,308.39,5488,545,17,0.57,0.0993
1621,31,2024-07-09,235.72,5758,543,41,0.43,0.0943
1622,31,2024-07-10,236.6,4793,204,28,1.16,0.0427
1623,31,2024-07-11,326.85,6576,397,38,0.82,0.0605
1624,31,2024-07-12,386.95,6815,450,14,0.86,0.0661
1625,31,2024-07-13,349.76,1581,129,18,2.71,0.0822
1626,31,2024-07-14,388.38,6677,642,24,0.6,0.0963
1627,31,2024-07-15,375.32,3098,156,13,2.41,0.0504
1628,31,2024-07-16,326.44,2958,172,20,1.9,0.0584
1629,31,2024-07-17,287.46,7234,826,34,0.35,0.1143
1630,31,2024-07-18,379.07,1410,70,3,5.42,0.0498
1631,31,2024-07-19,255.46,6082,628,40,0.41,0.1034
1632,31,2024-07-20,266.89,767,78,10,3.42,0.1024
1633,31,2024-07-21,313.1,1562,116,14,2.7,0.0747
1634,31,2024-07-22,226.32,7911,935,46,0.24,0.1182
1635,31,2024-07-23,248.39,3351,208,18,1.19,0.0622
1636,31,2024-07-24,385.67,7120,163,14,2.37,0.0229
1637,31,2024-07-25,253.49,5454,167,16,1.52,0.0307
1638,31,2024-07-26,302.62,4193,336,49,0.9,0.0802
1639,31,2024-07-27,371.52,1034,32,1,11.61,0.0319
1640,32,2024-04-05,1606.31,4420,475,30,3.38,0.1075
1641,32,2024-04-06,1261.94,2721,199,8,6.34,0.0734
1642,32,2024-04-07,1409.49,7228,315,22,4.47,0.0437
1643,32,2024-04-08,1838.11,4964,403,58,4.56,0.0813
1644,32,2024-04-09,1114.59,6541,502,68,2.22,0.0768
1645,32,2024-04-10,1097.13,7843,338,18,3.25,0.0432
1646,32,2024-04-11,1097.52,2212,125,7,8.78,0.0567
1647,32,2024-04-12,1663.81,2158,242,22,6.88,0.1122
1648,32,2024-04-13,1198.99,2717,124,7,9.67,0.0457
1649,32,2024-04-14,1871.09,5334,451,60,4.15,0.0847
1650,32,2024-04-15,1382.0,4334,224,10,6.17,0.0518
1651,32,2024-04-16,1110.04,4558,104,14,10.67,0.023
1652,32,2024-04-17,1132.14,7968,366,20,3.09,0.046
1653,32,2024-04-18,1814.76,7573,741,64,2.45,0.0979
1654,32,2024-04-19,1303.22,1386,148,7,8.81,0.1073
1655,32,2024-04-20,1273.72,1103,120,14,10.61,0.1088
1656,32,2024-04-21,1782.23,5654,246,25,7.24,0.0435
1657,32,2024-04-22,1705.6,7374,169,19,10.09,0.023
1658,32,2024-04-23,1772.0,1469,130,16,13.63,0.0889
1659,32,2024-04-24,1822.42,6868,386,40,4.72,0.0563
1660,32,2024-04-25,1447.36,4071,93,5,15.56,0.0229
1661,32,2024-04-26,1805.24,7554,730,52,2.47,0.0966
1662,32,2024-04-27,1801.26,7258,858,105,2.1,0.1183
1663,32,2024-04-28,1269.23,2576,83,5,15.29,0.0325
1664,32,2024-04-29,1551.01,3274,313,10,4.96,0.0958
1665,32,2024-04-30,1227.04,7354,460,25,2.67,0.0626
1666,32,2024-05-01,1146.25,1051,46,4,24.92,0.0444
1667,32,2024-05-02,1052.03,4368,112,10,9.39,0.0258
1668,32,2024-05-03,1708.48,3612,351,33,4.87,0.0974
1669,32,2024-05-04,1717.05,5975,252,34,6.81,0.0423
1670,32,2024-05-05,1790.57,6464,156,10,11.48,0.0243
1671,32,2024-05-06,1867.52,4562,340,46,5.49,0.0747
1672,32,2024-05-07,1797.66,921,67,9,26.83,0.073
1673,32,2024-05-08,1278.79,1762,115,10,11.12,0.0654
1674,32,2024-05-09,1874.14,6495,250,33,7.5,0.0386
1675,32,2024-05-10,1504.52,2944,283,20,5.32,0.0962
1676,32,2024-05-11,1645.04,3565,300,9,5.48,0.0842
1677,32,2024-05-12,1219.51,2628,150,10,8.13,0.0572
1678,32,2024-05-13,1129.64,6181,674,80,1.68,0.1092
1679,32,2024-05-14,1625.7,6018,305,44,5.33,0.0507
1680,32,2024-05-15,1737.04,2438,291,24,5.97,0.1195
1681,32,2024-05-16,1666.99,5465,188,11,8.87,0.0345
1682,32,2024-05-17,1109.03,1863,41,3,27.05,0.0225
1683,32,2024-05-18,1192.59,6360,184,24,6.48,0.029
1684,32,2024-05-19,1709.13,7366,156,18,10.96,0.0212
1685,32,2024-05-20,1370.64,3568,178,8,7.7,0.0501
1686,32,2024-05-21,1060.41,7091,152,16,6.98,0.0215
1687,32,2024-05-22,1652.32,3681,142,18,11.64,0.0388
1688,32,2024-05-23,1724.19,3098,226,16,7.63,0.0731
1689,32,2024-05-24,1226.01,3182,297,15,4.13,0.0934
1690,32,2024-05-25,1376.37,2744,278,25,4.95,0.1016
1691,32,2024-05-26,1430.4,5230,382,25,3.74,0.0732
1692,32,2024-05-27,1781.78,6219,330,11,5.4,0.0531
1693,32,2024-05-28,1380.14,3031,162,6,8.52,0.0536
1694,33,2023-01-14,807.61,4479,428,23,1.89,0.0956
1695,33,2023-01-15,665.08,5817,418,58,1.59,0.0719
1696,33,2023-01-16,731.59,4800,334,47,2.19,0.0697
1697,33,2023-01-17,707.7,1382,90,4,7.86,0.0657
1698,33,2023-01-18,754.94,5912,232,27,3.25,0.0392
1699,33,2023-01-19,563.88,2450,256,22,2.2,0.1045
1700,33,2023-01-20,780.69,2290,269,32,2.9,0.1176
1701,33,2023-01-21,577.49,5567,644,33,0.9,0.1158
1702,33,2023-01-22,891.15,6466,685,54,1.3,0.106
1703,33,2023-01-23,864.41,5338,500,22,1.73,0.0937
1704,33,2023-01-24,551.14,7806,387,30,1.42,0.0497
1705,33,2023-01-25,645.94,648,18,2,35.89,0.0285
1706,33,2023-01-26,526.09,6053,379,38,1.39,0.0627
1707,33,2023-01-27,884.93,5889,478,18,1.85,0.0813
1708,33,2023-01-28,793.66,3628,333,19,2.38,0.0919
1709,33,2023-01-29,916.03,1597,170,11,5.39,0.1069
1710,33,2023-01-30,894.88,5569,354,40,2.53,0.0637
1711,33,2023-01-31,677.97,7069,296,13,2.29,0.042
1712,33,2023-02-01,745.76,7100,768,31,0.97,0.1083
1713,33,2023-02-02,652.11,6569,246,11,2.65,0.0376
1714,33,2023-02-03,635.45,7386,753,25,0.84,0.102
1715,33,2023-02-04,761.7,5581,206,18,3.7,0.037
1716,33,2023-02-05,583.96,7522,198,16,2.95,0.0264
1717,33,2023-02-06,668.96,3052,342,38,1.96,0.1123
1718,33,2023-02-07,859.93,6953,168,18,5.12,0.0242
1719,33,2023-02-08,895.18,1978,105,4,8.53,0.0531
1720,33,2023-02-09,819.05,7849,609,47,1.34,0.0777
1721,33,2023-02-10,595.34,5329,519,20,1.15,0.0975
1722,33,2023-02-11,929.05,1348,103,7,9.02,0.0765
1723,33,2023-02-12,522.24,3588,160,10,3.26,0.0448
1724,33,2023-02-13,676.88,1827,198,15,3.42,0.1087
1725,33,2023-02-14,772.96,3940,277,12,2.79,0.0704
1726,33,2023-02-15,744.21,1583,84,8,8.86,0.0536
1727,33,2023-02-16,841.22,3419,324,11,2.6,0.0949
1728,33,2023-02-17,714.01,3520,239,10,2.99,0.0681
1729,33,2023-02-18,890.41,4391,469,23,1.9,0.1069
1730,33,2023-02-19,558.31,3917,349,38,1.6,0.0893
1731,33,2023-02-20,619.98,5414,178,26,3.48,0.033
1732,33,2023-02-21,553.06,743,32,4,17.28,0.0433
1733,33,2023-02-22,652.67,3997,93,11,7.02,0.0233
1734,33,2023-02-23,805.57,7324,450,14,1.79,0.0614
1735,33,2023-02-24,680.29,7362,747,75,0.91,0.1015
1736,33,2023-02-25,823.8,2864,69,2,11.94,0.0244
1737,33,2023-02-26,915.47,1074,97,11,9.44,0.0905
1738,33,2023-02-27,868.4,4408,371,29,2.34,0.0842
1739,33,2023-02-28,864.77,3313,325,33,2.66,0.0981
1740,33,2023-03-01,724.17,6288,550,48,1.32,0.0875
1741,33,2023-03-02,712.8,5062,433,45,1.65,0.0856
1742,33,2023-03-03,849.66,6970,237,18,3.59,0.034
1743,33,2023-03-04,766.8,2692,286,31,2.68,0.1066
1744,33,2023-03-05,784.87,624,47,5,16.7,0.0761
1745,33,2023-03-06,864.33,6500,485,19,1.78,0.0747
1746,33,2023-03-07,844.06,5825,361,32,2.34,0.0621
1747,33,2023-03-08,824.44,6892,789,67,1.04,0.1145
1748,33,2023-03-09,773.69,856,68,6,11.38,0.0796
1749,33,2023-03-10,649.45,4442,389,50,1.67,0.0878
1750,33,2023-03-11,608.28,6274,160,23,3.8,0.0256
1751,33,2023-03-12,725.95,4389,425,13,1.71,0.097
1752,33,2023-03-13,762.09,4602,317,16,2.4,0.069
1753,33,2023-03-14,531.56,5814,571,54,0.93,0.0984
1754,33,2023-03-15,889.59,1223,139,13,6.4,0.1138
1755,33,2023-03-16,567.62,5442,166,21,3.42,0.0306
1756,33,2023-03-17,935.39,2995,167,23,5.6,0.0558
1757,33,2023-03-18,795.59,5576,441,63,1.8,0.0792
1758,33,2023-03-19,746.72,7614,531,61,1.41,0.0698
1759,33,2023-03-20,602.56,6841,295,10,2.04,0.0431
1760,33,2023-03-21,853.41,1812,163,19,5.24,0.0904
